"";"adipose";"adrenal_gland";"breast_muscle";"cerebellum";"cerebrum";"gonad";"heart";"hypothalamus";"kidney";"liver";"lung";"lunng";"parietal_nerve";"proventriculus";"spleen"
"chr10_17345594_ID=mir-1722_1";0;0;0;0,866666666666667;0;0,0666666666666667;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr10_17645814_number=4";686,266666666667;1580,06666666667;3457,46666666667;804,8;528,066666666667;1405,4;3065,4;652,466666666667;804,8;2253,2;895,733333333333;749,133333333333;736;804,8;602,133333333333
"chr10_17956562_HACA_94";6,86666666666667;13,8;3,13333333333333;21,6;13,7333333333333;6,4;6,13333333333333;9,06666666666667;3,33333333333333;3,46666666666667;1,66666666666667;5,06666666666667;4,2;9,46666666666667;4,73333333333333
"chr10_18001657_CD_145";49;102,533333333333;195,2;38,3333333333333;81,6666666666667;110;42,1333333333333;39,4666666666667;75,2;53,6666666666667;61,8666666666667;91,5333333333333;42,9333333333333;130,8;153,2
"chr10_18001969_CD_145";2395,66666666667;4409,86666666667;3127,13333333333;1525,66666666667;4204,33333333333;8961,66666666667;1260,06666666667;1714,06666666667;9248,86666666667;6632,73333333333;3015,86666666667;5508,33333333333;1580,06666666667;13161,0666666667;14305,1333333333
"chr10_18003131_CD_144";100,666666666667;24;31,5333333333333;18,6;12,1333333333333;15,9333333333333;65,0666666666667;18,8666666666667;88,6666666666667;71;107,666666666667;30,4666666666667;132,866666666667;89,7333333333333;100,666666666667
"chr10_18003654_CD_145";8,2;13,7333333333333;39,4666666666667;7,86666666666667;7,8;24;11,6;16;50,1333333333333;13,6666666666667;9,13333333333333;14,3333333333333;11,8;69,5333333333333;48,2
"chr10_18004519_CD_144";5,46666666666667;7,46666666666667;6,53333333333333;1,73333333333333;6,13333333333333;4,8;10;3,86666666666667;5;6,6;7,2;3,33333333333333;5,13333333333333;20,5333333333333;11,3333333333333
"chr10_18561845_ID=mir-1642_1";0;0;0;0;0;0,0666666666666667;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr10_18644669_ID=mir-6550_1";3,13333333333333;1,66666666666667;3,06666666666667;2,2;3,13333333333333;1,8;3,6;3,13333333333333;1,66666666666667;1,66666666666667;3,13333333333333;3,2;2,46666666666667;3,2;4,53333333333333
"chr10_19165060_number=3";27892,6666666667;32100,2666666667;18442,3333333333;20950,6;6065,66666666667;16719,2;47974,4;11968,4;25245;32640,3333333333;19586,8666666667;13500,5333333333;13810,0666666667;35171,3333333333;10397,9333333333
"chr10_19462850_ID=mir-184_1";207,466666666667;71;54,4666666666667;141,266666666667;1131,13333333333;757,466666666667;316,466666666667;757,466666666667;148,066666666667;58,6;827,6;269,733333333333;59,9333333333333;1049,8;528,066666666667
"chr10_19910436_ID=RF00093.3";48,3333333333333;104,4;196,066666666667;37,8666666666667;80,8666666666667;108,8;41,8666666666667;39,3333333333333;74,4;52,9333333333333;61,2;90,8666666666667;42,6;129,733333333333;151
"chr11_567609_ID=mir-6709_1";1,13333333333333;1;0;1,26666666666667;1,06666666666667;0,0666666666666667;0,133333333333333;1,26666666666667;1,66666666666667;1,66666666666667;0,133333333333333;0,133333333333333;1,13333333333333;0,133333333333333;0,133333333333333
"chr11_584928_ID=RF01417.1";0;0;0;0;0;0,0666666666666667;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr11_783679_number=1";24;22,1333333333333;37,4666666666667;28,4;13,2;10,2;59,4;19,4;21,2;25,8;12,8;24,4;20,5333333333333;7,13333333333333;18,6
"chr11_1036883_number=2";97,0666666666667;33,7333333333333;118,333333333333;30,4666666666667;55,7333333333333;25,6;45,2;46;21,0666666666667;70,2666666666667;24,7333333333333;19,8;38,3333333333333;18,8;18,2666666666667
"chr11_1261870_ID=mir-1616_1";1,13333333333333;0;0;0;0;0,0666666666666667;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;1,13333333333333;0,133333333333333;0,133333333333333
"chr11_1398747_number=9";66,2666666666667;30,9333333333333;112,6;110;39,4666666666667;15,7333333333333;36,2;63,1333333333333;18,6;31,8666666666667;15,3333333333333;16,6666666666667;42,1333333333333;13,2;15,1333333333333
"chr11_1419310_HACA_85";1,13333333333333;0;0;0;0;0,0666666666666667;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr11_1424514_HACA_46";33,4;12,1333333333333;12,4666666666667;24,8666666666667;8,66666666666667;9,46666666666667;32,2;56,6666666666667;100,666666666667;29,5333333333333;11;5,06666666666667;29,6666666666667;126;18,0666666666667
"chr11_1432730_ID=RF00407.1";4,73333333333333;4,13333333333333;5,2;3,86666666666667;1,66666666666667;3,66666666666667;3,53333333333333;3,13333333333333;6,53333333333333;6,53333333333333;4,4;6,4;5,13333333333333;7,13333333333333;1,73333333333333
"chr11_1644245_number=8";148390,066666667;148390,066666667;55977,2;80581,4666666667;49659,2;104459,133333333;148390,066666667;100268,933333333;104459,133333333;148390,066666667;96915,2666666667;40204,9333333333;104459,133333333;104459,133333333;65921,3333333333
"chr11_1653157_number=3";7511,26666666667;4204,33333333333;21584,3333333333;6065,66666666667;13810,0666666667;3816,33333333333;27892,6666666667;12427,4666666667;23766,8666666667;38146,5333333333;3065,4;2644,6;6908,8;17319,2;13810,0666666667
"chr11_1709944_number=7";108467,2;108467,2;46513,2;55977,2;46513,2;80581,4666666667;108467,2;72578,1333333333;80581,4666666667;108467,2;80581,4666666667;32100,2666666667;85381,9333333333;80581,4666666667;49659,2
"chr11_1710368_number=6";185589,933333333;185589,933333333;60476,6666666667;85381,9333333333;52693,3333333333;108467,2;185589,933333333;104459,133333333;108467,2;185589,933333333;100268,933333333;44028,3333333333;108467,2;108467,2;69481,6666666667
"chr11_1737265_CD_97";89,3333333333333;216,133333333333;60,6666666666667;98,6666666666667;111,533333333333;117,666666666667;52,4666666666667;49,4;67,4666666666667;55,2;44,0666666666667;59,4;46;115,666666666667;112,6
"chr11_1740331_CD_97";139;185,266666666667;686,266666666667;94,9333333333333;148,066666666667;185,266666666667;84,6666666666667;100,666666666667;334,133333333333;185,266666666667;175,6;212,466666666667;120,666666666667;334,133333333333;390,8
"chr11_1933494_ID=mir-1643_1";0;0;0;0;0;1,2;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr11_2036243_ID=mir-138_2";66;329,2;55,7333333333333;4204,33333333333;3816,33333333333;393,733333333333;47,0666666666667;3065,4;39,4666666666667;31,1333333333333;112,6;112,6;742,066666666667;100,666666666667;99,9333333333333
"chr11_4657953_ID=RF00026.1";0;0;0;0;0;0,0666666666666667;0,133333333333333;0,666666666666667;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,133333333333333;0,133333333333333
"chr11_8363025_ID=mir-1789_1";0;1;0;1,26666666666667;1,06666666666667;0;0,133333333333333;0,666666666666667;0,133333333333333;0,133333333333333;0,133333333333333;1,26666666666667;1,13333333333333;0,133333333333333;0,133333333333333
"chr11_8443431_ID=mir-1791_1";1,06666666666667;3;0;7,4;8,46666666666667;1,2;1,66666666666667;3,66666666666667;1,66666666666667;0,133333333333333;0,133333333333333;0,133333333333333;5,06666666666667;1,53333333333333;0,133333333333333
"chr11_9528828_number=4";52,4666666666667;92,6;1580,06666666667;312,2;666;260,666666666667;514,733333333333;295,6;139;98,0666666666667;50,5333333333333;98,6666666666667;50,8;390,8;57,6
"chr11_10563109_ID=mir-6589_1";1,06666666666667;0;0;0;0;0;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,0666666666666667;1,73333333333333
"chr11_10799331_ID=mir-1634_1";1,06666666666667;0;0;0;0;0;0,133333333333333;0,666666666666667;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;1,53333333333333;0,133333333333333
"chr11_12276171_ID=RF02271.1";0;0;0;0;0;0;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_12638991_ID=RF02271.2";0;0;0;0;0;0;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_12754009_ID=mir-6595_1";0;0;0;0;0;0;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_17257598_number=5";450,6;707,333333333333;1001,4;2958,86666666667;921,866666666667;78;581,2;2342,26666666667;707,333333333333;402,533333333333;132,866666666667;75,9333333333333;491,066666666667;79,8666666666667;79,8666666666667
"chr11_17862696_ID=mir-1571_1";1,06666666666667;0;0;0,866666666666667;1,06666666666667;0;0,133333333333333;0;0,133333333333333;0,133333333333333;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_18095261_ID=mir-1560_1";9,33333333333333;6,2;6,4;10,4666666666667;10,4666666666667;3,13333333333333;3,53333333333333;11,5333333333333;4,93333333333333;4,8;7,13333333333333;8,73333333333333;5,06666666666667;5,66666666666667;18
"chr11_18147602_ID=mir-1785_1";1,06666666666667;0;0;0,866666666666667;1,06666666666667;0;1,66666666666667;0;0,133333333333333;0,0666666666666667;0,133333333333333;0,133333333333333;0;1,53333333333333;0,133333333333333
"chr11_18154150_ID=mir-1785_2";1,06666666666667;0;0;0,866666666666667;1,06666666666667;0;1,66666666666667;0;0,133333333333333;0,0666666666666667;0,133333333333333;0,133333333333333;0;1,53333333333333;0,133333333333333
"chr11_18179784_CD_43";372,533333333333;265,8;65,0666666666667;216,133333333333;172,066666666667;98,0666666666667;165,4;119,333333333333;159,466666666667;123,266666666667;185,266666666667;278,466666666667;178,666666666667;168,533333333333;316,466666666667
"chr11_18210719_ID=mir-6667_1";0;0;0;0,866666666666667;1,06666666666667;0;0,133333333333333;0;0,133333333333333;0,0666666666666667;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_18462713_ID=RF01417.2";0;0;0;0;0;0;0,133333333333333;0;0,133333333333333;0,0666666666666667;0,133333333333333;0,133333333333333;0;0,0666666666666667;0,133333333333333
"chr11_18514132_ID=mir-140_1";8280,46666666667;17909,8;9248,86666666667;11560,5333333333;12427,4666666667;17319,2;7511,26666666667;6632,73333333333;11560,5333333333;17909,8;16719,2;29850,2666666667;7229,86666666667;14904,9333333333;22356,7333333333
"chr11_18933029_ID=mir-1699_1";0;0;0;0;0;0;0,133333333333333;0;0,133333333333333;3,33333333333333;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr11_19224874_CD_69";149,266666666667;340,4;87,9333333333333;198,4;79,8666666666667;87,9333333333333;41,6666666666667;75,2;89,7333333333333;73,2666666666667;97,0666666666667;134,666666666667;139;98,0666666666667;180,466666666667
"chr12_731193_CD_36";10,2666666666667;11,0666666666667;9,46666666666667;4,53333333333333;6,06666666666667;7,6;6,06666666666667;4,86666666666667;6,4;11,2666666666667;9,06666666666667;11,0666666666667;11,6;14,8666666666667;15
"chr12_733523_CD_36";538,466666666667;2858,53333333333;895,733333333333;3322,8;4409,86666666667;3548,06666666667;835,266666666667;450,6;2028,06666666667;3322,8;932;1405,4;543,733333333333;10397,9333333333;4887,8
"chr12_733993_ID=mir-1563_1";155,866666666667;81,6666666666667;228,666666666667;67,4666666666667;42,6;69,5333333333333;71,9333333333333;45,2666666666667;84,6666666666667;57,9333333333333;79,8666666666667;87,9333333333333;137,533333333333;108,8;53,6666666666667
"chr12_734623_CD_36";23,5333333333333;23,8;33,7333333333333;27,2;162,266666666667;54,2;46;24,8666666666667;62,2;71,9333333333333;46;47,0666666666667;15,7333333333333;151;105,466666666667
"chr12_809960_CD_31";0;0;0;0;0;0;0,133333333333333;0;0,0666666666666667;0,0666666666666667;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_835709_ID=mir-1719_1";0;0;0;0;0;0;0,133333333333333;0;0,0666666666666667;0,0666666666666667;0,133333333333333;1,26666666666667;0;0;0,133333333333333
"chr12_1480565_ID=RF00026.1";1,8;1,66666666666667;2;7,26666666666667;7,13333333333333;1,13333333333333;0,133333333333333;5,46666666666667;3,2;1,66666666666667;0,133333333333333;1,26666666666667;2,33333333333333;1,53333333333333;1,73333333333333
"chr12_2192895_ID=RF02271.1";0;0;0;0;0;0;0,133333333333333;0;0,0666666666666667;0,0666666666666667;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_2560849_ID=mir-1678_1";0;0;0;0,866666666666667;1,66666666666667;0;0,133333333333333;1,8;0,0666666666666667;0;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_2982073_ID=let-7_2";5100,93333333333;3548,06666666667;4409,86666666667;4887,8;3902,53333333333;3664,2;2958,86666666667;5100,93333333333;2735,8;6293,2;11751,8;16170,4666666667;5100,93333333333;4604,6;13500,5333333333
"chr12_3003741_ID=mir-135_2";17,4666666666667;100,666666666667;6,4;2676,13333333333;2028,06666666667;90,8666666666667;273,333333333333;617,533333333333;254,866666666667;193,266666666667;275,733333333333;463,2;56,2666666666667;55,2;32,3333333333333
"chr12_3505491_HACA_82";7,26666666666667;4,06666666666667;7,4;3,86666666666667;2,66666666666667;6,4;3,53333333333333;4,2;4,86666666666667;8;5,8;5;8;5,46666666666667;7,4
"chr12_6076936_ID=let-7_9";101,666666666667;89,3333333333333;75,2;632,266666666667;982,933333333333;44,5333333333333;96;416,8;134,666666666667;64,3333333333333;78,9333333333333;124,4;142,933333333333;207,466666666667;105
"chr12_6077973_ID=let-7_6";23766,8666666667;17319,2;44028,3333333333;44028,3333333333;21584,3333333333;22356,7333333333;35171,3333333333;40204,9333333333;26331,5333333333;29850,2666666667;26331,5333333333;52693,3333333333;32640,3333333333;44028,3333333333;44028,3333333333
"chr12_6078390_ID=let-7_4";21584,3333333333;14305,1333333333;23766,8666666667;47974,4;20950,6;25245;14904,9333333333;32640,3333333333;19586,8666666667;16719,2;31030,6666666667;65921,3333333333;27892,6666666667;29850,2666666667;27371,2666666667
"chr12_8747037_ID=mir-1787_1";1,06666666666667;0;1,13333333333333;0;0;0;1,6;0,666666666666667;1,66666666666667;1,6;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_8795545_ID=mir-1783_1";1,06666666666667;0;0;0,8;1,06666666666667;1,13333333333333;0,133333333333333;0,666666666666667;1,66666666666667;1,6;1,66666666666667;1,26666666666667;0;0;1,73333333333333
"chr12_9401983_ID=mir-1572_1";1,06666666666667;1,6;2;1,26666666666667;1;1,13333333333333;1,6;0,666666666666667;1,6;0;0,133333333333333;1,26666666666667;1,13333333333333;1,46666666666667;0,133333333333333
"chr12_10031239_number=1";11,3333333333333;21,0666666666667;12,3333333333333;33;49,6;10,2;6,06666666666667;32,7333333333333;8,13333333333333;18,0666666666667;9;12,8;10,7333333333333;11,3333333333333;7,4
"chr12_10637850_ID=mir-1731_1";3,13333333333333;6,13333333333333;25,8;10,7333333333333;25,9333333333333;2,66666666666667;3,53333333333333;11,4;6,4;13,6;5,73333333333333;3,13333333333333;6,53333333333333;1,46666666666667;4,53333333333333
"chr12_11072268_ID=mir-6684_1";0;0;0;0;0;0;0,133333333333333;0;0,0666666666666667;0;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_12834954_ID=mir-1550_1";1,06666666666667;2,33333333333333;0;1,73333333333333;1,66666666666667;0;0,133333333333333;1,26666666666667;0,0666666666666667;0;0,133333333333333;1,26666666666667;0;0;1,73333333333333
"chr12_16392265_ID=mir-1711_1";0;0;0;0;0;0;1,53333333333333;0;0,0666666666666667;0;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_18487815_ID=RF01958.1";0;0;0;0;0;0;0,133333333333333;0;0;0;0,133333333333333;0,133333333333333;0;0;0,133333333333333
"chr12_19462147_HACA_7";18,8666666666667;6,73333333333333;6,4;11,4;9,46666666666667;9,46666666666667;8,26666666666667;6,33333333333333;12,7333333333333;22,7333333333333;19,2666666666667;18,6;17,4666666666667;22,7333333333333;17,7333333333333
"chr13_380747_ID=RF00006.1";204,066666666667;62,2;77,4;140,333333333333;275,733333333333;37,4666666666667;813,866666666667;155,866666666667;1184,06666666667;187,066666666667;235,266666666667;69,5333333333333;443;729,666666666667;104,4
"chr13_985797_ID=RF00100.1";1,8;2,33333333333333;1,13333333333333;3;3,13333333333333;1,13333333333333;18,6;2,66666666666667;3,13333333333333;3,33333333333333;5,66666666666667;1,26666666666667;2,33333333333333;1,46666666666667;1,73333333333333
"chr13_1448162_ID=mir-1702_1";0;0;0;0,8;1,66666666666667;1,13333333333333;0,133333333333333;1,26666666666667;0;0;0,133333333333333;0,0666666666666667;0;0;0,133333333333333
"chr13_2146293_CD_182";387,466666666667;316,466666666667;906,533333333333;226;201,733333333333;617,533333333333;181,733333333333;139;581,2;483,8;253,066666666667;602,133333333333;596,266666666667;1752,06666666667;850,866666666667
"chr13_3934523_ID=mir-218_2";596,266666666667;5352,86666666667;84,6666666666667;10091,4666666667;5508,33333333333;1194;1793,93333333333;3548,06666666667;1525,66666666667;299,133333333333;835,266666666667;982,933333333333;609,066666666667;876;443
"chr13_4060403_ID=mir-103_1";3902,53333333333;7018,53333333333;1525,66666666667;16719,2;35171,3333333333;4078,2;4254,93333333333;14305,1333333333;8280,46666666667;7757,26666666667;4254,93333333333;10397,9333333333;3664,2;14070,7333333333;9248,86666666667
"chr13_4070987_number=1";3457,46666666667;2028,06666666667;13810,0666666667;1967,13333333333;1184,06666666667;1345,66666666667;4409,86666666667;2191,6;1927,53333333333;7229,86666666667;1387,53333333333;1049,8;2735,8;4887,8;674,333333333333
"chr13_4071149_ID=mir-6569_1";1;1;1,13333333333333;0,733333333333333;1;1,13333333333333;0,0666666666666667;0,666666666666667;1,6;1,53333333333333;0,133333333333333;3,13333333333333;0;1,4;1,73333333333333
"chr13_6539557_ID=RF01803.1";0;0;0;1,26666666666667;0;0;0,0666666666666667;1,8;0;0;0,133333333333333;0,0666666666666667;0;0;0,133333333333333
"chr13_6638704_ID=RF01803.2";0;0;0;0;0;0;0,0666666666666667;0;0;0;0,133333333333333;0,0666666666666667;0;0;0,133333333333333
"chr13_7137990_ID=mir-146_1";7757,26666666667;1599,46666666667;1883,73333333333;1387,53333333333;1835,93333333333;5669;9695;1793,93333333333;3065,4;6454,33333333333;13810,0666666667;31030,6666666667;2253,2;8961,66666666667;23167,4
"chr13_7575904_ID=mir-458_1";511,066666666667;195,2;74,4;201,733333333333;1793,93333333333;534,866666666667;566,733333333333;1927,53333333333;1368,13333333333;321,066666666667;289,333333333333;774,4;729,666666666667;1031,8;1541,66666666667
"chr13_7833532_ID=mir-145_1";6454,33333333333;13161,0666666667;1541,66666666667;921,866666666667;1109,66666666667;28629,2666666667;2676,13333333333;850,866666666667;3816,33333333333;4204,33333333333;13500,5333333333;15605,5333333333;5352,86666666667;23766,8666666667;11751,8
"chr13_7834130_ID=mir-143_1";623613;623613;108467,2;104459,133333333;123129,666666667;338540,133333333;338540,133333333;55977,2;185589,933333333;338540,133333333;338540,133333333;338540,133333333;214322,733333333;623613;338540,133333333
"chr13_8253534_ID=mir-6652_1";0;0;0;0;0;0;0,0666666666666667;0;0;0;0,133333333333333;0,0666666666666667;0;0;0,133333333333333
"chr13_8384599_ID=mir-3523_1";1;1;0;0,733333333333333;1;0;1,53333333333333;0;0;0;1,66666666666667;0,0666666666666667;1,06666666666667;1,4;0,133333333333333
"chr13_11461782_ID=mir-1778_1";1;1;1,06666666666667;0,733333333333333;1;0;6,06666666666667;0,666666666666667;0;1,53333333333333;4,26666666666667;0,0666666666666667;1,06666666666667;1,4;0,133333333333333
"chr13_16166965_ID=mir-1609_1";1;1;0;1,26666666666667;1,66666666666667;0;0,0666666666666667;0,666666666666667;0;1,53333333333333;0,133333333333333;0,0666666666666667;1,06666666666667;0;1,73333333333333
"chr13_16922252_ID=mir-6588_1";0;0;0;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr13_17396211_ID=mir-1576_1";0;1;0;0,733333333333333;0;0;0,0666666666666667;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_757680_ID=mir-6686_1";0;0;0;0;0;0;0;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_758505_number=1";4,73333333333333;7,4;20,9333333333333;3,66666666666667;5;3,66666666666667;6,06666666666667;3,66666666666667;3,13333333333333;9,4;5,66666666666667;6,33333333333333;3,06666666666667;3,13333333333333;4,53333333333333
"chr14_762081_ID=mir-193_1";1131,13333333333;835,266666666667;876;228,666666666667;207,466666666667;329,2;707,333333333333;312,2;1031,8;932;3548,06666666667;2958,86666666667;1481,53333333333;260,666666666667;1270,93333333333
"chr14_766897_ID=mir-365_1";1173;157,333333333333;1793,93333333333;67,2666666666667;76,4666666666667;49;221,733333333333;48,3333333333333;178,666666666667;283,266666666667;329,2;402,533333333333;242,2;355,733333333333;124,4
"chr14_1318634_CD_33";18,8;8,2;6,4;22,1333333333333;5;4,8;30,4666666666667;9;42,6;19,4666666666667;18;8,66666666666667;27,2;31,8666666666667;14,8666666666667
"chr14_1860073_ID=RF02094.1";0;0;0;0;0;0;0;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_3316668_ID=mir-1781_1";14,2;7,4;9,46666666666667;8,46666666666667;7,73333333333333;9,4;9,66666666666667;8,26666666666667;12,4666666666667;16;33,4;44,5333333333333;14,3333333333333;14,6666666666667;64,3333333333333
"chr14_3998884_ID=mir-2129_1";1;0;0;0,666666666666667;1;0;1,53333333333333;0,666666666666667;0;3,2;1,66666666666667;0;0;1,33333333333333;1,73333333333333
"chr14_4170287_ID=mir-3533_1";8,2;4;8,73333333333333;1,73333333333333;4,13333333333333;1,8;13,8;4,8;10,2666666666667;28,1333333333333;19,4666666666667;5;5;41,8666666666667;7,26666666666667
"chr14_4903454_ID=mir-33_1";47,6666666666667;112,6;96;119,333333333333;363,2;151;75,9333333333333;68,5333333333333;221,733333333333;538,466666666667;153,2;286,333333333333;30,9333333333333;180,466666666667;363,2
"chr14_4912472_ID=mir-1682_1";0;0;0;0;0;0;0;0;0;1,53333333333333;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_5206161_ID=mir-1551_1";9,26666666666667;10,2;11,8;14,3333333333333;25,8;1,8;11,5333333333333;18;6,4;9,33333333333333;5,66666666666667;7,53333333333333;6,06666666666667;5,4;14,6666666666667
"chr14_5786820_ID=mir-1554_1";0;0;1,06666666666667;0;0;1,13333333333333;0;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_6133408_HACA_71";16,6666666666667;14,6;10,6666666666667;5,73333333333333;8,26666666666667;12;8,2;4,8;12,3333333333333;11,0666666666667;17,2;28,4;20;14,6;22,6
"chr14_6135956_HACA_64";6,73333333333333;13,0666666666667;4,2;5,66666666666667;3,13333333333333;8,26666666666667;5,86666666666667;4,8;12,2666666666667;13,4666666666667;11,6;10,2666666666667;12,4666666666667;9,46666666666667;4,53333333333333
"chr14_6408177_CD_179";193,266666666667;169,533333333333;56,6666666666667;89,7333333333333;67,4666666666667;221,733333333333;61,2;51,8;124,4;219,2;157,333333333333;195,2;143,8;82,4666666666667;238,133333333333
"chr14_6697962_ID=mir-1615_1";0;0;0;0;0;0;0;0;0;0;0,0666666666666667;0;0;0;0,0666666666666667
"chr14_6960345_ID=RF00004.1";25,2;29,2666666666667;124,4;58,8666666666667;63,7333333333333;39,1333333333333;334,133333333333;340,4;128,4;55,7333333333333;43,2666666666667;17,6666666666667;29,5333333333333;190,2;62,2
"chr14_7523430_ID=mir-6506_1";1;1;1,06666666666667;0,666666666666667;1,66666666666667;0;3,46666666666667;0,6;1,53333333333333;3,13333333333333;0;0;1,06666666666667;1,33333333333333;0
"chr14_7716086_ID=mir-1786_1";11,3333333333333;4,8;24,8666666666667;15;10,2666666666667;1,8;1,53333333333333;10,2666666666667;10,2;19,4;5,66666666666667;6,2;7,6;7,13333333333333;14,6
"chr14_8124516_ID=mir-1644_1";0;0,933333333333333;0;0,666666666666667;1,66666666666667;1,13333333333333;0;1,26666666666667;0;0;1,66666666666667;0;0;0;0
"chr14_8635471_number=4";6,73333333333333;9,46666666666667;19,4;12,8666666666667;9,46666666666667;8,2;9,46666666666667;10,7333333333333;12,1333333333333;15,9333333333333;12,7333333333333;12,7333333333333;7,53333333333333;11,2666666666667;14,3333333333333
"chr14_8664784_number=2";9,13333333333333;9,4;15,4666666666667;10,2666666666667;9,13333333333333;10,2666666666667;8,2;8,93333333333333;8,13333333333333;7,93333333333333;12,4666666666667;21,0666666666667;6,4;6,86666666666667;7,26666666666667
"chr14_12262850_ID=mir-1763_1";1;0,933333333333333;0;0,666666666666667;0;0;0;0,6;0;0;0;1,26666666666667;1,06666666666667;0;0
"chr14_12263702_ID=mir-1564_1";0;0;1,06666666666667;0;0;0;0;0;1,53333333333333;0;0;0;0;0;0
"chr14_12388339_ID=mir-6714_1";0;0,933333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_13143450_ID=mir-6643_1";1,8;0,933333333333333;1,06666666666667;0,666666666666667;0;0;1,53333333333333;0,6;1,53333333333333;1,53333333333333;0;1,26666666666667;2,33333333333333;1,33333333333333;1,73333333333333
"chr14_13562665_number=3";2342,26666666667;2676,13333333333;8280,46666666667;1631;804,8;1793,93333333333;5508,33333333333;862,2;3457,46666666667;9695;1689,33333333333;1387,53333333333;1541,66666666667;8074,26666666667;1599,46666666667
"chr14_14125510_ID=mir-1588_1";1;0;0;0,666666666666667;0;0;0;0,6;0;0;0;0;0;0;1,73333333333333
"chr14_14285835_ID=mir-1715_1";1;0,933333333333333;0;1,73333333333333;1;1,13333333333333;0;1,8;1,53333333333333;0;0;0;1,06666666666667;0;1,66666666666667
"chr15_18348_ID=RF00026.1";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"chr15_390539_ID=mir-130_1";216,133333333333;321,066666666667;40,7333333333333;382,866666666667;716,933333333333;191,666666666667;329,2;402,533333333333;198,4;1021,26666666667;698,266666666667;827,6;316,466666666667;187,066666666667;245,866666666667
"chr15_391659_ID=mir-454_1";402,533333333333;766,866666666667;178,666666666667;1270,93333333333;1260,06666666667;674,333333333333;632,266666666667;1194;850,866666666667;1967,13333333333;1194;1580,06666666667;716,933333333333;581,2;906,533333333333
"chr15_398137_ID=mir-301_1";47,0666666666667;98,6666666666667;50,8;281,8;813,866666666667;132,866666666667;283,266666666667;254,866666666667;242,2;827,6;455,933333333333;538,466666666667;54,2;226;193,266666666667
"chr15_399360_ID=mir-130_2";316,466666666667;491,066666666667;387,466666666667;450,6;1001,4;581,2;626,733333333333;355,733333333333;491,066666666667;4887,8;804,8;1226,66666666667;589,866666666667;666;491,066666666667
"chr15_741749_ID=mir-1673_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_754835_ID=mir-1729_1";126;123,266666666667;72,6666666666667;168,533333333333;216,133333333333;183,533333333333;114,066666666667;62,2;84;239,8;640,933333333333;932;115,666666666667;149,266666666667;640,933333333333
"chr15_1278781_ID=mir-3618_1";1,8;1,6;1,06666666666667;1,26666666666667;1,66666666666667;1,13333333333333;1,53333333333333;1,8;4,8;0;1,66666666666667;1,26666666666667;1,06666666666667;3,13333333333333;4,4
"chr15_1279109_ID=mir-1306_1";28,1333333333333;14,3333333333333;24;56,2666666666667;84,6666666666667;17,2;18,6;39,1333333333333;14,2;18;23,4;49,6;23,5333333333333;16,4666666666667;61,8666666666667
